IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.101.138,2095,2095,false,SIN,Asia Pacific,Singapore,5,1.41
8.217.85.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,1.41
8.210.101.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,1.41
47.242.17.250,2053,2053,true,HKG,Asia Pacific,Hong Kong,64,1.41
8.222.184.198,2096,2096,true,SIN,Asia Pacific,Singapore,51,1.41
47.243.162.49,80,80,false,HKG,Asia Pacific,Hong Kong,42,1.41
8.210.250.120,2087,2087,true,HKG,Asia Pacific,Hong Kong,148,1.40
47.76.171.106,8080,80,false,HKG,Asia Pacific,Hong Kong,35,1.40
8.218.18.235,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,1.40
47.243.161.235,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,1.39
47.76.146.1,443,443,true,HKG,Asia Pacific,Hong Kong,59,1.39
8.219.153.237,2082,2082,false,NRT,Asia Pacific,Tokyo,355,1.39
8.219.66.156,2053,2053,true,NRT,Asia Pacific,Tokyo,113,1.39
47.245.86.230,2086,2086,false,SIN,Asia Pacific,Singapore,12,1.38
8.210.55.134,8443,8443,true,HKG,Asia Pacific,Hong Kong,43,1.38
8.219.103.57,2052,2052,false,SIN,Asia Pacific,Singapore,45,1.38
8.218.48.92,2082,2082,false,HKG,Asia Pacific,Hong Kong,62,1.37
47.76.33.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,1.37
8.218.52.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,1.36
8.210.21.65,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,1.36
47.245.118.70,8880,8880,false,SIN,Asia Pacific,Singapore,4,1.35
8.210.21.65,8443,8443,true,HKG,Asia Pacific,Hong Kong,36,1.34
8.219.209.14,2083,2083,true,SIN,Asia Pacific,Singapore,91,1.34
8.217.239.116,80,80,false,HKG,Asia Pacific,Hong Kong,42,1.34
8.218.52.115,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,1.34
8.218.48.92,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,1.34
8.219.101.72,2053,2053,true,SIN,Asia Pacific,Singapore,70,1.34
8.219.228.186,2095,2095,false,SIN,Asia Pacific,Singapore,6,1.33
8.210.192.93,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,1.33
47.242.17.250,80,80,false,HKG,Asia Pacific,Hong Kong,41,1.33
8.217.85.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,1.32
47.243.183.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,74,1.32
8.219.198.34,8880,8880,false,SIN,Asia Pacific,Singapore,10,1.31
47.245.84.124,80,80,false,SIN,Asia Pacific,Singapore,5,1.31
47.243.27.217,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,1.30
47.243.27.217,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,1.30
8.210.156.6,80,80,false,HKG,Asia Pacific,Hong Kong,45,1.29
8.218.52.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,49,1.29
47.74.45.143,8443,8443,true,NRT,Asia Pacific,Tokyo,88,1.29
47.242.79.71,2052,2052,false,HKG,Asia Pacific,Hong Kong,67,1.29
47.243.203.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,83,1.28
8.218.48.92,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,1.28
8.217.193.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,1.28
47.74.45.143,2086,2086,false,NRT,Asia Pacific,Tokyo,70,1.26
47.236.125.62,2087,2087,true,NRT,Asia Pacific,Tokyo,137,1.25
8.210.151.69,2096,2096,true,HKG,Asia Pacific,Hong Kong,76,1.25
8.210.174.156,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,1.24
8.210.39.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,1.24
8.210.9.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,1.22
8.210.3.24,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,1.22
47.74.43.95,2082,2082,false,NRT,Asia Pacific,Tokyo,70,1.21
8.210.119.11,443,443,true,HKG,Asia Pacific,Hong Kong,68,1.21
8.210.66.190,80,80,false,HKG,Asia Pacific,Hong Kong,40,1.20
8.210.55.134,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,1.20
8.210.55.134,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,1.19
8.219.153.237,2083,2083,true,NRT,Asia Pacific,Tokyo,154,1.19
47.242.155.183,2053,2053,true,HKG,Asia Pacific,Hong Kong,100,1.18
8.210.245.224,443,443,true,HKG,Asia Pacific,Hong Kong,36,1.18
8.217.193.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,100,1.18
8.218.65.237,80,80,false,HKG,Asia Pacific,Hong Kong,39,1.18
8.217.221.165,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,1.18
8.210.3.24,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,1.18
47.242.202.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,1.18
8.210.9.129,2083,2083,true,HKG,Asia Pacific,Hong Kong,42,1.18
8.210.3.24,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,1.17
47.245.86.230,8443,8443,true,SIN,Asia Pacific,Singapore,70,1.17
47.245.107.174,2082,2082,false,SIN,Asia Pacific,Singapore,32,1.17
47.236.254.120,80,80,false,SIN,Asia Pacific,Singapore,24,1.17
47.245.93.74,443,443,true,SIN,Asia Pacific,Singapore,22,1.17
8.219.67.133,8880,8880,false,SIN,Asia Pacific,Singapore,21,1.15
47.76.146.1,8443,8443,true,HKG,Asia Pacific,Hong Kong,72,1.14
47.76.94.15,8880,8880,false,HKG,Asia Pacific,Hong Kong,124,1.13
47.242.176.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,45,1.13
47.245.118.70,2095,2095,false,SIN,Asia Pacific,Singapore,12,1.13
47.245.105.224,80,80,false,SIN,Asia Pacific,Singapore,15,1.12
47.74.43.95,2095,2095,false,NRT,Asia Pacific,Tokyo,71,1.11
47.245.107.174,2083,2083,true,SIN,Asia Pacific,Singapore,37,1.11
47.242.232.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,1.10
47.242.232.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,1.09
47.245.86.230,443,443,true,SIN,Asia Pacific,Singapore,35,1.09
47.242.176.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,52,1.07
8.219.66.156,2083,2083,true,NRT,Asia Pacific,Tokyo,188,1.07
8.210.55.134,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,1.07
47.242.202.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,1.05
47.242.171.94,2083,2083,true,HKG,Asia Pacific,Hong Kong,107,1.05
8.210.21.65,2052,2052,false,HKG,Asia Pacific,Hong Kong,85,1.05
8.217.193.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,94,1.04
8.210.117.18,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,1.03
47.245.126.151,8080,8080,false,SIN,Asia Pacific,Singapore,26,1.02
8.217.164.10,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,1.02
47.236.7.106,2052,2052,false,SIN,Asia Pacific,Singapore,21,1.01
8.219.77.141,80,80,false,SJC,North America,San Jose,30,1.01
8.219.3.53,2095,2095,false,SIN,Asia Pacific,Singapore,32,1.01
47.245.115.6,8880,8880,false,SIN,Asia Pacific,Singapore,5,1.01
47.236.130.95,80,80,false,SIN,Asia Pacific,Singapore,40,1.01
8.218.52.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,95,1.01
8.219.11.158,8880,8880,false,SIN,Asia Pacific,Singapore,6,1.00
8.219.77.141,80,80,false,SJC,North America,San Jose,17,1.00
47.242.176.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.99
47.242.176.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,79,0.99
47.245.93.74,2096,2096,true,SIN,Asia Pacific,Singapore,42,0.99
47.242.232.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.99
47.243.42.219,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,0.98
47.76.178.146,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,0.98
8.210.174.156,2096,2096,true,HKG,Asia Pacific,Hong Kong,58,0.97
47.236.144.48,8080,8080,false,SIN,Asia Pacific,Singapore,61,0.97
8.210.146.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,0.97
8.217.149.28,8880,8880,false,HKG,Asia Pacific,Hong Kong,109,0.95
47.236.125.62,2096,2096,true,NRT,Asia Pacific,Tokyo,170,0.94
47.236.144.156,2095,2095,false,SIN,Asia Pacific,Singapore,10,0.93
8.217.250.222,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,0.93
47.237.8.82,8880,8880,false,SIN,Asia Pacific,Singapore,33,0.92
8.210.55.134,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.90
47.243.107.148,2053,2053,true,HKG,Asia Pacific,Hong Kong,62,0.89
8.219.140.63,8880,8880,false,SIN,Asia Pacific,Singapore,7,0.87
8.210.174.156,2087,2087,true,HKG,Asia Pacific,Hong Kong,96,0.86
47.74.43.171,8080,8080,false,NRT,Asia Pacific,Tokyo,82,0.86
8.218.52.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,0.86
8.219.147.58,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.84
47.245.114.163,2053,2053,true,SIN,Asia Pacific,Singapore,32,0.83
8.218.18.235,80,80,false,HKG,Asia Pacific,Hong Kong,46,0.83
47.245.126.151,8443,8443,true,SIN,Asia Pacific,Singapore,58,0.83
8.217.221.165,2053,2053,true,HKG,Asia Pacific,Hong Kong,105,0.82
47.245.107.174,8080,8080,false,SIN,Asia Pacific,Singapore,60,0.82
47.243.27.217,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,0.81
8.219.206.53,2096,2096,true,SIN,Asia Pacific,Singapore,123,0.80
8.219.228.186,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.80
8.210.3.24,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.80
8.219.153.237,2096,2096,true,NRT,Asia Pacific,Tokyo,204,0.79
47.242.176.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,0.79
8.217.250.222,2086,2086,false,HKG,Asia Pacific,Hong Kong,336,0.78
47.243.27.217,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.78
8.210.39.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,59,0.78
47.243.27.217,2087,2087,true,HKG,Asia Pacific,Hong Kong,70,0.77
47.243.173.187,443,443,true,HKG,Asia Pacific,Hong Kong,113,0.77
8.222.225.193,443,443,true,SIN,Asia Pacific,Singapore,62,0.77
47.245.115.6,443,443,true,SIN,Asia Pacific,Singapore,29,0.76
8.217.250.222,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,0.76
8.219.84.102,2052,2052,false,SIN,Asia Pacific,Singapore,15,0.75
8.217.251.62,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,0.75
8.210.156.6,8880,8880,false,HKG,Asia Pacific,Hong Kong,242,0.75
8.210.9.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,41,0.73
47.243.86.79,2053,2053,true,HKG,Asia Pacific,Hong Kong,105,0.72
47.74.43.22,2086,2086,false,NRT,Asia Pacific,Tokyo,72,0.72
47.74.37.50,8080,8080,false,NRT,Asia Pacific,Tokyo,71,0.72
8.210.174.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.72
47.76.171.106,8080,80,false,HKG,Asia Pacific,Hong Kong,57,0.71
8.210.55.134,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,0.70
47.242.174.27,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,0.70
8.217.221.165,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.69
8.210.146.108,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.67
47.242.176.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,91,0.67
47.242.232.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,80,0.66
8.217.159.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,0.65
47.74.43.95,2052,2052,false,NRT,Asia Pacific,Tokyo,70,0.65
8.218.52.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,123,0.64
47.242.59.216,80,80,false,HKG,Asia Pacific,Hong Kong,143,0.64
47.76.146.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,69,0.63
47.74.45.143,8080,8080,false,NRT,Asia Pacific,Tokyo,70,0.61
47.242.176.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,69,0.61
47.236.180.51,8880,8880,false,SIN,Asia Pacific,Singapore,14,0.61
47.243.27.217,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,0.60
47.74.37.50,2095,2095,false,NRT,Asia Pacific,Tokyo,75,0.60
8.210.146.108,80,80,false,HKG,Asia Pacific,Hong Kong,49,0.60
47.236.172.95,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.58
47.76.178.146,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,0.58
47.74.43.95,8080,8080,false,NRT,Asia Pacific,Tokyo,82,0.57
8.210.55.134,8443,8443,true,HKG,Asia Pacific,Hong Kong,57,0.56
8.210.55.134,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.56
198.11.175.125,80,80,false,SJC,North America,San Jose,180,0.55
8.210.174.156,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.55
8.210.174.156,8080,8080,false,HKG,Asia Pacific,Hong Kong,101,0.55
47.74.43.22,80,80,false,NRT,Asia Pacific,Tokyo,71,0.54
8.217.164.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.54
47.242.234.127,80,80,false,HKG,Asia Pacific,Hong Kong,58,0.54
8.210.55.134,2087,2087,true,HKG,Asia Pacific,Hong Kong,38,0.54
47.243.173.187,2053,2053,true,HKG,Asia Pacific,Hong Kong,89,0.53
47.243.70.197,2087,2087,true,HKG,Asia Pacific,Hong Kong,62,0.53
8.217.193.25,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,0.53
47.243.27.217,2087,2087,true,HKG,Asia Pacific,Hong Kong,74,0.53
47.245.84.124,8443,8443,true,SIN,Asia Pacific,Singapore,80,0.52
8.210.3.24,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,0.52
47.243.27.217,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.52
47.242.171.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.52
8.218.11.90,2053,2053,true,HKG,Asia Pacific,Hong Kong,90,0.51
47.242.202.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,0.50
8.219.153.237,2083,2083,true,NRT,Asia Pacific,Tokyo,158,0.50
8.219.100.155,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.49
8.210.39.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.49
47.243.27.217,2053,2053,true,HKG,Asia Pacific,Hong Kong,94,0.49
47.236.144.156,2082,2082,false,SIN,Asia Pacific,Singapore,35,0.48
47.243.70.197,8443,8443,true,HKG,Asia Pacific,Hong Kong,109,0.48
47.242.17.250,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,0.48
8.219.84.102,2096,2096,true,SIN,Asia Pacific,Singapore,89,0.48
149.129.8.215,80,80,false,SJC,North America,San Jose,100,0.48
8.219.174.142,80,80,false,SIN,Asia Pacific,Singapore,7,0.46
47.242.232.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,83,0.46
149.129.8.215,443,443,true,SJC,North America,San Jose,137,0.46
47.242.171.94,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,0.46
47.242.176.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,0.46
149.129.8.215,80,80,false,SJC,North America,San Jose,98,0.46
8.217.250.222,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,0.46
47.57.243.244,443,443,true,HKG,Asia Pacific,Hong Kong,55,0.45
47.57.243.244,80,80,false,HKG,Asia Pacific,Hong Kong,61,0.45
8.210.174.156,8080,8080,false,HKG,Asia Pacific,Hong Kong,92,0.45
47.242.176.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,83,0.45
47.242.17.250,2083,2083,true,HKG,Asia Pacific,Hong Kong,59,0.45
47.243.27.217,8443,8443,true,HKG,Asia Pacific,Hong Kong,59,0.44
47.242.176.237,80,80,false,HKG,Asia Pacific,Hong Kong,36,0.44
47.74.43.22,2052,2052,false,NRT,Asia Pacific,Tokyo,72,0.44
47.242.171.94,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,0.43
47.243.27.217,2083,2083,true,HKG,Asia Pacific,Hong Kong,78,0.43
47.245.93.74,2053,2053,true,SIN,Asia Pacific,Singapore,73,0.43
8.210.174.156,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.43
8.210.174.156,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,0.42
47.242.171.94,80,80,false,HKG,Asia Pacific,Hong Kong,43,0.42
47.242.176.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,81,0.41
47.76.94.15,2052,2052,false,HKG,Asia Pacific,Hong Kong,78,0.41
47.245.108.213,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.40
47.245.114.163,2083,2083,true,SIN,Asia Pacific,Singapore,25,0.40
47.242.176.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,82,0.39
8.210.9.129,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.37
8.210.55.134,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.37
47.243.27.217,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,0.37
47.57.245.232,80,80,false,SJC,North America,San Jose,111,0.37
8.210.3.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.36
47.242.17.250,2086,2086,false,HKG,Asia Pacific,Hong Kong,80,0.36
47.243.27.217,2096,2096,true,HKG,Asia Pacific,Hong Kong,123,0.36
8.217.149.28,80,80,false,HKG,Asia Pacific,Hong Kong,57,0.35
47.57.233.126,80,80,false,SJC,North America,San Jose,40,0.35
47.245.115.6,80,80,false,SIN,Asia Pacific,Singapore,7,0.35
47.243.107.148,2083,2083,true,HKG,Asia Pacific,Hong Kong,48,0.35
8.219.84.102,2095,2095,false,SIN,Asia Pacific,Singapore,10,0.34
47.243.27.217,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,0.34
8.210.39.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,0.33
8.210.39.96,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,0.33
47.57.233.126,443,443,true,SJC,North America,San Jose,66,0.33
47.243.107.148,2096,2096,true,HKG,Asia Pacific,Hong Kong,112,0.32
8.218.18.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,70,0.31
8.210.55.134,2083,2083,true,HKG,Asia Pacific,Hong Kong,69,0.31
47.243.27.217,8443,8443,true,HKG,Asia Pacific,Hong Kong,59,0.31
8.210.174.156,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,0.30
47.242.155.183,2087,2087,true,HKG,Asia Pacific,Hong Kong,88,0.30
47.57.245.232,443,443,true,SJC,North America,San Jose,54,0.28
8.210.55.134,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,0.28
8.217.145.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,60,0.28
8.210.55.134,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.26
8.210.55.134,2096,2096,true,HKG,Asia Pacific,Hong Kong,84,0.26
8.219.247.203,2053,2053,true,SIN,Asia Pacific,Singapore,75,0.26
47.242.176.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,83,0.26
8.217.145.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.25
47.57.14.118,80,80,false,SJC,North America,San Jose,39,0.25
8.212.19.60,80,80,false,SJC,North America,San Jose,39,0.25
47.243.107.148,2087,2087,true,HKG,Asia Pacific,Hong Kong,46,0.25
8.210.119.11,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,0.25
47.57.14.118,80,80,false,SJC,North America,San Jose,53,0.25
47.57.14.118,443,443,true,SJC,North America,San Jose,90,0.24
47.57.14.118,443,443,true,SJC,North America,San Jose,41,0.23
8.212.19.60,443,443,true,SJC,North America,San Jose,62,0.23
8.217.145.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,0.21
47.242.174.27,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,0.21
8.218.11.90,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.20
8.210.55.134,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.19
8.210.55.134,2053,2053,true,HKG,Asia Pacific,Hong Kong,57,0.19
8.217.145.40,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.18
8.217.164.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,88,0.18
47.236.130.95,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.18
47.74.43.22,2095,2095,false,NRT,Asia Pacific,Tokyo,73,0.17
47.76.146.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,69,0.17
47.242.176.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,0.16
47.242.176.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,90,0.16
8.210.55.134,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,0.15
47.242.171.94,2087,2087,true,HKG,Asia Pacific,Hong Kong,136,0.14
47.254.65.110,443,443,true,SJC,North America,San Jose,181,0.14
47.242.176.237,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.13
8.217.164.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,62,0.12
47.243.27.217,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.12
8.210.55.134,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,0.12
47.254.65.110,443,443,true,SJC,North America,San Jose,177,0.12
47.242.176.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,0.11
47.242.176.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,0.11
47.236.10.100,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.09
47.245.108.213,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.09
8.210.55.134,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,0.08
47.76.146.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,0.08
8.212.12.98,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.08
8.218.48.92,2053,2053,true,HKG,Asia Pacific,Hong Kong,128,0.07
47.245.86.230,8080,8080,false,SIN,Asia Pacific,Singapore,11,0.07
47.89.244.253,443,443,true,SJC,North America,San Jose,189,0.07
47.236.144.196,2082,2082,false,SIN,Asia Pacific,Singapore,42,0.06
47.242.176.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.06
8.212.12.98,80,80,false,HKG,Asia Pacific,Hong Kong,60,0.05
47.242.171.94,8443,8443,true,HKG,Asia Pacific,Hong Kong,91,0.04
47.237.8.82,2052,2052,false,SIN,Asia Pacific,Singapore,31,0.04
8.210.55.134,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.03
47.242.171.94,443,443,true,HKG,Asia Pacific,Hong Kong,108,0.03
47.245.115.6,2095,2095,false,SIN,Asia Pacific,Singapore,4,0.03
47.236.254.120,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.02
8.219.51.211,2053,2053,true,SIN,Asia Pacific,Singapore,62,0.02
8.210.21.65,8880,8880,false,HKG,Asia Pacific,Hong Kong,73,0.02
47.242.68.32,443,443,true,HKG,Asia Pacific,Hong Kong,82,0.01
8.210.92.27,443,443,true,HKG,Asia Pacific,Hong Kong,64,0.01
47.245.114.163,80,80,false,SIN,Asia Pacific,Singapore,5,0.01
47.236.253.41,8880,8880,false,SIN,Asia Pacific,Singapore,32,0.00
47.243.42.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,0.00
8.222.144.117,8880,8880,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.244.123,80,80,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.180.86,2095,2095,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.253.235,2095,2095,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.198.105,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.197.251,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.253.235,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.212.219,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
47.245.84.124,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.255.15,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.197.251,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.212.219,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.164.209,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.215.228,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.136.247,2052,2052,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.152.165,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.224.17,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.146.222,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.144.50,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.210.182,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.208.83,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.144.117,2095,2095,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.128.131,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.208.83,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.197.251,80,80,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.162.45,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.146.222,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.136.247,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.146.222,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.221.90,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.167.147,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.146.222,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.208.83,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.240.160,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.134.170,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.209.14,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.249.98,2095,2095,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.213.221,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.221.86,80,80,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.252.150,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.212.172,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.214.13,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.254.91,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.211.16,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.254.91,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.128.131,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.144.50,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
